date,MACD,MACD_Hist,MACD_Signal
2004-12-08,1.5534,0.2521,1.3013
2004-12-09,1.6153,0.2512,1.3641
2004-12-10,1.6805,0.2531,1.4273
2004-12-13,1.6613,0.1872,1.4741
2004-12-14,1.6641,0.152,1.5121
2004-12-15,1.6641,0.1215,1.5425
2004-12-16,1.6698,0.1018,1.568
2004-12-17,1.6081,0.0321,1.576
2004-12-20,1.5216,-0.0435,1.5651
2004-12-21,1.45,-0.0921,1.5421
2004-12-22,1.3798,-0.1298,1.5096
2004-12-23,1.3139,-0.1566,1.4705
2004-12-27,1.2313,-0.1913,1.4227
2004-12-28,1.143,-0.2237,1.3667
2004-12-29,1.0767,-0.232,1.3087
2004-12-30,1.0054,-0.2427,1.2481
2004-12-31,0.9938,-0.2034,1.1972
2005-01-03,0.9751,-0.1777,1.1528
2005-01-04,0.8607,-0.2337,1.0944
2005-01-05,0.7781,-0.253,1.0311
2005-01-06,0.6869,-0.2754,0.9623
2005-01-07,0.5733,-0.3111,0.8845
2005-01-10,0.4818,-0.3221,0.804
2005-01-11,0.3504,-0.3629,0.7132
2005-01-12,0.229,-0.3874,0.6164
2005-01-13,0.1489,-0.374,0.5229
2005-01-14,0.09,-0.3463,0.4363
2005-01-18,0.07,-0.2931,0.3631
2005-01-19,0.0136,-0.2796,0.2932
2005-01-20,-0.0267,-0.2559,0.2292
2005-01-21,-0.0548,-0.2272,0.1724
2005-01-24,-0.1448,-0.2538,0.1089
2005-01-25,-0.185,-0.2351,0.0502
2005-01-26,-0.1928,-0.1944,0.0016
2005-01-27,-0.0611,-0.0501,-0.011
2005-01-28,0.0404,0.0411,-0.0007
2005-01-31,0.1226,0.0987,0.024
2005-02-01,0.22,0.1568,0.0632
2005-02-02,0.3974,0.2674,0.13
2005-02-03,0.5112,0.3049,0.2062
2005-02-04,0.7062,0.3999,0.3062
2005-02-07,0.8262,0.4159,0.4102
2005-02-08,0.9307,0.4164,0.5143
2005-02-09,0.9302,0.3327,0.5975
2005-02-10,0.9655,0.2944,0.6711
2005-02-11,1.0411,0.296,0.7451
2005-02-14,1.0447,0.2397,0.805
2005-02-15,1.0539,0.1991,0.8548
2005-02-16,1.0419,0.1497,0.8922
2005-02-17,1.0023,0.0881,0.9142
2005-02-18,1.1801,0.2127,0.9674
2005-02-22,1.3346,0.2937,1.0408
2005-02-23,1.3662,0.2603,1.1059
2005-02-24,1.4336,0.2622,1.1715
2005-02-25,1.5029,0.2651,1.2377
2005-02-28,1.552,0.2514,1.3006
2005-03-01,1.5672,0.2133,1.3539
2005-03-02,1.4934,0.1116,1.3818
2005-03-03,1.3883,0.0052,1.3831
2005-03-04,1.2805,-0.0821,1.3626
2005-03-07,1.2038,-0.127,1.3308
2005-03-08,1.0176,-0.2506,1.2682
2005-03-09,0.805,-0.3706,1.1755
2005-03-10,0.6285,-0.4377,1.0661
2005-03-11,0.4367,-0.5035,0.9402
2005-03-14,0.3382,-0.4817,0.8198
2005-03-15,0.2156,-0.4834,0.699
2005-03-16,0.0828,-0.4929,0.5758
2005-03-17,-0.0421,-0.4943,0.4522
2005-03-18,-0.1793,-0.5052,0.3259
2005-03-21,-0.2186,-0.4356,0.217
2005-03-22,-0.2828,-0.3998,0.117
2005-03-23,-0.2876,-0.3237,0.0361
2005-03-24,-0.2841,-0.2562,-0.0279
2005-03-28,-0.3005,-0.218,-0.0824
2005-03-29,-0.3537,-0.217,-0.1367
2005-03-30,-0.3914,-0.2038,-0.1876
2005-03-31,-0.4596,-0.2175,-0.242
2005-04-01,-0.5261,-0.2272,-0.2988
2005-04-04,-0.5833,-0.2276,-0.3557
2005-04-05,-0.6543,-0.2388,-0.4154
2005-04-06,-0.6745,-0.2072,-0.4672
2005-04-07,-0.6483,-0.1448,-0.5035
2005-04-08,-0.6452,-0.1134,-0.5318
2005-04-11,-0.672,-0.1122,-0.5598
2005-04-12,-0.6631,-0.0826,-0.5805
2005-04-13,-0.7259,-0.1163,-0.6096
2005-04-14,-0.7812,-0.1373,-0.6439
2005-04-15,-0.877,-0.1865,-0.6905
2005-04-18,-0.9541,-0.2109,-0.7432
2005-04-19,-0.9446,-0.1611,-0.7835
2005-04-20,-0.9798,-0.157,-0.8228
2005-04-21,-0.9005,-0.0622,-0.8383
2005-04-22,-0.8465,-0.0065,-0.84
2005-04-25,-0.7666,0.0587,-0.8253
2005-04-26,-0.7032,0.0977,-0.8009
2005-04-27,-0.7141,0.0694,-0.7835
2005-04-28,-0.709,0.0596,-0.7686
2005-04-29,-0.6785,0.0721,-0.7506
2005-05-02,-0.6533,0.0778,-0.7311
2005-05-03,-0.6357,0.0764,-0.7121
2005-05-04,-0.5596,0.122,-0.6816
2005-05-05,-0.4585,0.1785,-0.6369
2005-05-06,-0.3493,0.2301,-0.5794
2005-05-09,-0.2255,0.2831,-0.5086
2005-05-10,-0.1993,0.2474,-0.4468
2005-05-11,-0.2069,0.1919,-0.3988
2005-05-12,-0.1713,0.182,-0.3533
2005-05-13,0.0611,0.3315,-0.2704
2005-05-16,0.2497,0.4161,-0.1664
2005-05-17,0.4169,0.4667,-0.0497
2005-05-18,0.5584,0.4865,0.0719
2005-05-19,0.6588,0.4695,0.1893
2005-05-20,0.7667,0.462,0.3048
2005-05-23,0.8912,0.4691,0.422
2005-05-24,1.0088,0.4694,0.5394
2005-05-25,1.0616,0.4178,0.6438
2005-05-26,1.1515,0.4061,0.7454
2005-05-27,1.1944,0.3592,0.8352
2005-05-31,1.1809,0.2766,0.9043
2005-06-01,1.1769,0.218,0.9588
2005-06-02,1.2416,0.2262,1.0154
2005-06-03,1.2726,0.2058,1.0668
2005-06-06,1.2609,0.1552,1.1056
2005-06-07,1.1831,0.0619,1.1211
2005-06-08,1.0934,-0.0221,1.1156
2005-06-09,1.1017,-0.0111,1.1128
2005-06-10,1.0701,-0.0342,1.1043
2005-06-13,1.0826,-0.0173,1.0999
2005-06-14,0.9453,-0.1237,1.069
2005-06-15,0.8205,-0.1988,1.0193
2005-06-16,0.7246,-0.2358,0.9604
2005-06-17,0.6364,-0.2592,0.8956
2005-06-20,0.5927,-0.2423,0.835
2005-06-21,0.5725,-0.21,0.7825
2005-06-22,0.5477,-0.1878,0.7355
2005-06-23,0.5564,-0.1433,0.6997
2005-06-24,0.4859,-0.1711,0.6569
2005-06-27,0.4075,-0.1996,0.6071
2005-06-28,0.355,-0.2016,0.5566
2005-06-29,0.2899,-0.2134,0.5033
2005-06-30,0.23,-0.2186,0.4486
2005-07-01,0.19,-0.2069,0.3969
2005-07-05,0.1901,-0.1655,0.3556
2005-07-06,0.2462,-0.0875,0.3337
2005-07-07,0.2713,-0.0499,0.3212
2005-07-08,0.3159,-0.0043,0.3201
2005-07-11,0.3807,0.0484,0.3323
2005-07-12,0.4144,0.0657,0.3487
2005-07-13,0.4392,0.0724,0.3668
2005-07-14,0.3532,-0.0109,0.3641
2005-07-15,0.2586,-0.0844,0.343
2005-07-18,0.1281,-0.1719,0.3
2005-07-19,0.0531,-0.1975,0.2506
2005-07-20,0.0257,-0.1799,0.2056
2005-07-21,-0.0328,-0.1907,0.158
2005-07-22,-0.1333,-0.233,0.0997
2005-07-25,-0.1985,-0.2386,0.0401
2005-07-26,-0.2043,-0.1955,-0.0088
2005-07-27,-0.1634,-0.1237,-0.0397
2005-07-28,-0.1128,-0.0584,-0.0543
2005-07-29,-0.0886,-0.0274,-0.0612
2005-08-01,-0.0359,0.0202,-0.0561
2005-08-02,0.0353,0.0731,-0.0378
2005-08-03,0.0907,0.1028,-0.0121
2005-08-04,0.1099,0.0976,0.0123
2005-08-05,0.1796,0.1338,0.0457
2005-08-08,0.2401,0.1555,0.0846
2005-08-09,0.2791,0.1556,0.1235
2005-08-10,0.2731,0.1197,0.1534
2005-08-11,0.2963,0.1143,0.182
2005-08-12,0.4468,0.2118,0.2349
2005-08-15,0.6202,0.3082,0.312
2005-08-16,0.7075,0.3164,0.3911
2005-08-17,0.7678,0.3014,0.4664
2005-08-18,0.7441,0.2222,0.522
2005-08-19,0.7003,0.1427,0.5576
2005-08-22,0.6389,0.065,0.5739
2005-08-23,0.5986,0.0198,0.5788
2005-08-24,0.5619,-0.0136,0.5754
2005-08-25,0.5426,-0.0263,0.5689
2005-08-26,0.4854,-0.0668,0.5522
2005-08-29,0.4391,-0.0905,0.5296
2005-08-30,0.4808,-0.039,0.5198
2005-08-31,0.5614,0.0332,0.5281
2005-09-01,0.6189,0.0726,0.5463
2005-09-02,0.6171,0.0566,0.5604
2005-09-06,0.6285,0.0545,0.5741
2005-09-07,0.7077,0.1069,0.6008
2005-09-08,0.7912,0.1524,0.6389
2005-09-09,0.8803,0.1932,0.6872
2005-09-12,0.9314,0.1953,0.736
2005-09-13,1.0381,0.2417,0.7964
2005-09-14,1.078,0.2252,0.8527
2005-09-15,1.1432,0.2324,0.9108
2005-09-16,1.1829,0.2176,0.9652
2005-09-19,1.163,0.1582,1.0048
2005-09-20,1.1852,0.1443,1.0409
2005-09-21,1.166,0.1001,1.0659
2005-09-22,1.0666,0.0006,1.066
2005-09-23,1.0141,-0.0415,1.0556
2005-09-26,0.9829,-0.0582,1.0411
2005-09-27,0.9561,-0.068,1.0241
2005-09-28,0.9401,-0.0672,1.0073
2005-09-29,0.972,-0.0283,1.0002
2005-09-30,1.0098,0.0076,1.0021
2005-10-03,1.1028,0.0806,1.0223
2005-10-04,1.1265,0.0834,1.0431
2005-10-05,1.0405,-0.0021,1.0426
2005-10-06,0.9516,-0.0728,1.0244
2005-10-07,0.8369,-0.15,0.9869
2005-10-10,0.6704,-0.2532,0.9236
2005-10-11,0.5005,-0.3385,0.839
2005-10-12,0.3919,-0.3576,0.7496
2005-10-13,0.2889,-0.3686,0.6574
2005-10-14,0.2048,-0.3621,0.5669
2005-10-17,0.1614,-0.3244,0.4858
2005-10-18,0.0832,-0.3221,0.4053
2005-10-19,-0.0005,-0.3246,0.3241
2005-10-20,-0.0486,-0.2981,0.2496
2005-10-21,-0.0713,-0.2567,0.1854
2005-10-24,-0.0189,-0.1634,0.1445
2005-10-25,0.0391,-0.0843,0.1235
2005-10-26,0.0124,-0.0889,0.1012
2005-10-27,-0.0622,-0.1308,0.0686
2005-10-28,-0.0425,-0.0889,0.0463
2005-10-31,0.0635,0.0137,0.0498
2005-11-01,0.1131,0.0507,0.0624
2005-11-02,0.3039,0.1932,0.1107
2005-11-03,0.4172,0.2452,0.172
2005-11-04,0.4542,0.2257,0.2285
2005-11-07,0.466,0.19,0.276
2005-11-08,0.4196,0.1149,0.3047
2005-11-09,0.4982,0.1548,0.3434
2005-11-10,0.4512,0.0862,0.365
2005-11-11,0.4531,0.0705,0.3826
2005-11-14,0.5069,0.0994,0.4074
2005-11-15,0.5496,0.1137,0.4359
2005-11-16,0.5672,0.1051,0.4621
2005-11-17,0.6974,0.1882,0.5092
2005-11-18,0.7859,0.2214,0.5645
2005-11-21,0.8973,0.2662,0.6311
2005-11-22,1.0526,0.3372,0.7154
2005-11-23,1.1534,0.3504,0.803
2005-11-25,1.2488,0.3567,0.8922
2005-11-28,1.2942,0.3216,0.9726
2005-11-29,1.1235,0.1208,1.0028
2005-11-30,1.0304,0.0221,1.0083
2005-12-01,0.9801,-0.0226,1.0026
2005-12-02,0.9302,-0.0579,0.9882
2005-12-05,0.8264,-0.1294,0.9558
2005-12-06,0.7475,-0.1666,0.9141
2005-12-07,0.682,-0.1857,0.8677
2005-12-08,0.5998,-0.2143,0.8141
2005-12-09,0.5692,-0.1959,0.7652
2005-12-12,0.5811,-0.1473,0.7283
2005-12-13,0.622,-0.0851,0.7071
2005-12-14,0.6191,-0.0704,0.6895
2005-12-15,0.5722,-0.0938,0.666
2005-12-16,0.5545,-0.0892,0.6437
2005-12-19,0.4857,-0.1264,0.6121
2005-12-20,0.4246,-0.15,0.5746
2005-12-21,0.3663,-0.1666,0.533
2005-12-22,0.4043,-0.103,0.5072
2005-12-23,0.4525,-0.0438,0.4963
2005-12-27,0.5035,0.0058,0.4977
2005-12-28,0.5656,0.0543,0.5113
2005-12-29,0.54,0.023,0.5171
2005-12-30,0.4572,-0.0479,0.5051
2006-01-03,0.5195,0.0116,0.508
2006-01-04,0.6478,0.1119,0.5359
2006-01-05,0.8119,0.2208,0.5911
2006-01-06,0.9839,0.3142,0.6697
2006-01-09,1.1983,0.4229,0.7754
2006-01-10,1.3535,0.4625,0.891
2006-01-11,1.5809,0.5519,1.029
2006-01-12,1.6916,0.5301,1.1615
2006-01-13,1.7287,0.4538,1.2749
2006-01-17,1.7357,0.3686,1.3671
2006-01-18,1.7389,0.2975,1.4415
2006-01-19,1.9107,0.3754,1.5353
2006-01-20,1.9231,0.3102,1.6129
2006-01-23,1.9307,0.2543,1.6764
2006-01-24,1.9323,0.2047,1.7276
2006-01-25,1.8804,0.1222,1.7582
2006-01-26,1.9379,0.1438,1.7941
2006-01-27,2.0295,0.1883,1.8412
2006-01-30,2.0367,0.1564,1.8803
2006-01-31,1.9577,0.0619,1.8958
2006-02-01,1.8759,-0.0159,1.8918
2006-02-02,1.6811,-0.1686,1.8496
2006-02-03,1.5412,-0.2467,1.788
2006-02-06,1.513,-0.22,1.733
2006-02-07,1.3452,-0.3102,1.6554
2006-02-08,1.299,-0.2852,1.5841
2006-02-09,1.1873,-0.3175,1.5048
2006-02-10,1.0663,-0.3508,1.4171
2006-02-13,0.9713,-0.3566,1.3279
2006-02-14,0.8923,-0.3485,1.2408
2006-02-15,0.8879,-0.2823,1.1702
2006-02-16,1.0515,-0.095,1.1465
2006-02-17,1.1892,0.0342,1.155
2006-02-21,1.203,0.0384,1.1646
2006-02-22,1.1937,0.0233,1.1704
2006-02-23,1.1162,-0.0434,1.1596
2006-02-24,1.0419,-0.0941,1.1361
2006-02-27,1.1195,-0.0133,1.1327
2006-02-28,1.1371,0.0035,1.1336
2006-03-01,1.2808,0.1177,1.1631
2006-03-02,1.3844,0.177,1.2073
2006-03-03,1.4633,0.2048,1.2585
2006-03-06,1.5005,0.1936,1.3069
2006-03-07,1.4455,0.1109,1.3346
2006-03-08,1.3668,0.0257,1.341
2006-03-09,1.3095,-0.0252,1.3347
2006-03-10,1.1827,-0.1216,1.3043
2006-03-13,1.1153,-0.1512,1.2665
2006-03-14,1.1559,-0.0885,1.2444
2006-03-15,1.2376,-0.0055,1.243
2006-03-16,1.1518,-0.073,1.2248
2006-03-17,1.1027,-0.0977,1.2004
2006-03-20,1.022,-0.1427,1.1647
2006-03-21,1.1379,-0.0215,1.1593
2006-03-22,1.0992,-0.0481,1.1473
2006-03-23,1.1298,-0.014,1.1438
2006-03-24,1.2765,0.1061,1.1703
2006-03-27,1.4885,0.2545,1.234
2006-03-28,1.7031,0.3753,1.3278
2006-03-29,2.084,0.6049,1.479
2006-03-30,2.3897,0.7285,1.6612
2006-03-31,2.5853,0.7393,1.846
2006-04-03,2.7601,0.7313,2.0288
2006-04-04,3.0818,0.8424,2.2394
2006-04-05,3.3378,0.8787,2.4591
2006-04-06,3.5099,0.8407,2.6693
2006-04-07,1.1565,-1.2102,2.3667
2006-04-10,-0.7427,-2.4875,1.7448
2006-04-11,-2.2805,-3.2203,0.9398
2006-04-12,-3.3652,-3.444,0.0788
2006-04-13,-4.2445,-3.4586,-0.7859
2006-04-17,-4.8787,-3.2742,-1.6044
2006-04-18,-5.3758,-3.017,-2.3587
2006-04-19,-5.6896,-2.6647,-3.0249
2006-04-20,-5.8738,-2.2792,-3.5947
2006-04-21,-6.035,-1.9523,-4.0827
2006-04-24,-6.0239,-1.5529,-4.471
2006-04-25,-5.9481,-1.1817,-4.7664
2006-04-26,-5.8369,-0.8564,-4.9805
2006-04-27,-5.6466,-0.5329,-5.1137
2006-04-28,-5.4292,-0.2524,-5.1768
2006-05-01,-5.0629,0.0911,-5.154
2006-05-02,-4.7215,0.3461,-5.0675
2006-05-03,-4.3841,0.5467,-4.9308
2006-05-04,-4.0858,0.676,-4.7618
2006-05-05,-3.7721,0.7918,-4.5639
2006-05-08,-3.4945,0.8555,-4.35
2006-05-09,-3.3129,0.8297,-4.1426
2006-05-10,-3.1864,0.765,-3.9514
2006-05-11,-3.1347,0.6533,-3.788
2006-05-12,-3.2292,0.4471,-3.6763
2006-05-15,-3.2361,0.3521,-3.5882
2006-05-16,-3.2605,0.2622,-3.5227
2006-05-17,-3.3262,0.1572,-3.4834
2006-05-18,-3.4299,0.0428,-3.4727
2006-05-19,-3.4322,0.0324,-3.4646
2006-05-22,-3.4212,0.0347,-3.4559
2006-05-23,-3.3943,0.0493,-3.4436
2006-05-24,-3.3099,0.107,-3.4168
2006-05-25,-3.2163,0.1604,-3.3767
2006-05-26,-3.1024,0.2194,-3.3219
2006-05-30,-3.0576,0.2114,-3.269
2006-05-31,-2.9868,0.2258,-3.2126
2006-06-01,-2.8016,0.3288,-3.1304
2006-06-02,-2.6525,0.3823,-3.0348
2006-06-05,-2.5852,0.3597,-2.9449
2006-06-06,-2.5517,0.3145,-2.8663
2006-06-07,-2.5283,0.2704,-2.7987
2006-06-08,-2.513,0.2285,-2.7415
2006-06-09,-2.4613,0.2242,-2.6855
2006-06-12,-2.5035,0.1456,-2.6491
2006-06-13,-2.5329,0.093,-2.6258
2006-06-14,-2.4807,0.1161,-2.5968
2006-06-15,-2.2688,0.2624,-2.5312
2006-06-16,-2.1224,0.3271,-2.4494
2006-06-19,-2.0353,0.3313,-2.3666
2006-06-20,-1.9702,0.3171,-2.2873
2006-06-21,-1.8784,0.3271,-2.2056
2006-06-22,-1.8338,0.2974,-2.1312
2006-06-23,-1.7771,0.2833,-2.0604
2006-06-26,-1.7276,0.2662,-1.9938
2006-06-27,-1.7202,0.2189,-1.9391
2006-06-28,-1.6086,0.2644,-1.873
2006-06-29,-1.4287,0.3555,-1.7841
2006-06-30,-1.2874,0.3974,-1.6848
2006-07-03,-1.1373,0.438,-1.5753
2006-07-05,-1.0841,0.393,-1.477
2006-07-06,-1.0811,0.3167,-1.3979
2006-07-07,-1.1159,0.2255,-1.3415
2006-07-10,-1.1975,0.1152,-1.3127
2006-07-11,-1.1983,0.0915,-1.2898
2006-07-12,-1.2587,0.0249,-1.2836
2006-07-13,-1.3291,-0.0364,-1.2927
2006-07-14,-1.3763,-0.0669,-1.3094
2006-07-17,-1.3865,-0.0616,-1.3248
2006-07-18,-1.3012,0.0189,-1.3201
2006-07-19,-1.1542,0.1327,-1.2869
2006-07-20,-1.057,0.184,-1.2409
2006-07-21,-1.0836,0.1258,-1.2095
2006-07-24,-0.9494,0.2081,-1.1575
2006-07-25,-0.7783,0.3033,-1.0816
2006-07-26,-0.6354,0.357,-0.9924
2006-07-27,-0.4931,0.3994,-0.8925
2006-07-28,-0.2061,0.5492,-0.7552
2006-07-31,-0.0211,0.5873,-0.6084
2006-08-01,0.053,0.5292,-0.4761
2006-08-02,0.2406,0.5733,-0.3328
2006-08-03,0.4996,0.6659,-0.1663
2006-08-04,0.6705,0.6695,0.0011
2006-08-07,0.7745,0.6187,0.1557
2006-08-08,0.8974,0.5933,0.3041
2006-08-09,0.9826,0.5428,0.4398
2006-08-10,1.0246,0.4679,0.5568
2006-08-11,0.9853,0.3428,0.6425
2006-08-14,0.9336,0.2329,0.7007
2006-08-15,1.0612,0.2884,0.7728
2006-08-16,1.295,0.4178,0.8772
2006-08-17,1.4292,0.4416,0.9876
2006-08-18,1.5531,0.4524,1.1007
2006-08-21,1.5519,0.361,1.191
2006-08-22,1.5301,0.2713,1.2588
2006-08-23,1.494,0.1882,1.3058
2006-08-24,1.4702,0.1315,1.3387
2006-08-25,1.4285,0.0718,1.3567
2006-08-28,1.4521,0.0763,1.3757
2006-08-29,1.5529,0.1417,1.4112
2006-08-30,1.6613,0.2001,1.4612
2006-08-31,1.7185,0.2058,1.5127
2006-09-01,1.6464,0.107,1.5394
2006-09-05,1.6198,0.0643,1.5555
2006-09-06,1.4665,-0.0712,1.5377
2006-09-07,1.3727,-0.132,1.5047
2006-09-08,1.2907,-0.1712,1.4619
2006-09-11,1.2461,-0.1726,1.4187
2006-09-12,1.256,-0.1302,1.3862
2006-09-13,1.2678,-0.0947,1.3625
2006-09-14,1.2538,-0.087,1.3408
2006-09-15,1.274,-0.0534,1.3274
2006-09-18,1.3647,0.0298,1.3349
2006-09-19,1.3563,0.0172,1.3392
2006-09-20,1.4213,0.0657,1.3556
2006-09-21,1.4361,0.0644,1.3717
2006-09-22,1.3587,-0.0104,1.3691
2006-09-25,1.3679,-0.0009,1.3688
2006-09-26,1.3077,-0.0489,1.3566
2006-09-27,1.2384,-0.0945,1.333
2006-09-28,1.1246,-0.1667,1.2913
2006-09-29,1.0242,-0.2137,1.2379
2006-10-02,0.874,-0.2911,1.1651
2006-10-03,0.7033,-0.3694,1.0728
2006-10-04,0.7833,-0.2315,1.0149
2006-10-05,0.7669,-0.1984,0.9653
2006-10-06,0.8035,-0.1294,0.9329
2006-10-09,0.9818,0.0391,0.9427
2006-10-10,1.0505,0.0862,0.9643
2006-10-11,1.1066,0.1139,0.9927
2006-10-12,1.1484,0.1245,1.0239
2006-10-13,1.271,0.1977,1.0733
2006-10-16,1.3477,0.2195,1.1282
2006-10-17,1.2896,0.1291,1.1605
2006-10-18,1.1607,0.0002,1.1605
2006-10-19,1.0944,-0.0529,1.1473
2006-10-20,1.0005,-0.1175,1.1179
2006-10-23,0.8987,-0.1754,1.0741
2006-10-24,0.8821,-0.1536,1.0357
2006-10-25,0.883,-0.1221,1.0052
2006-10-26,0.9566,-0.0388,0.9955
2006-10-27,0.8869,-0.0868,0.9737
2006-10-30,0.8533,-0.0963,0.9497
2006-10-31,0.9848,0.0281,0.9567
2006-11-01,0.862,-0.0758,0.9377
2006-11-02,0.7384,-0.1595,0.8979
2006-11-03,0.6842,-0.1709,0.8551
2006-11-06,0.7129,-0.1138,0.8267
2006-11-07,0.768,-0.047,0.8149
2006-11-08,0.8422,0.0218,0.8204
2006-11-09,0.9459,0.1004,0.8455
2006-11-10,0.9485,0.0824,0.8661
2006-11-13,1.0642,0.1585,0.9057
2006-11-14,1.1714,0.2125,0.9588
2006-11-15,1.1942,0.1883,1.0059
2006-11-16,1.2351,0.1834,1.0518
2006-11-17,1.2611,0.1675,1.0936
2006-11-20,1.2942,0.1605,1.1337
2006-11-21,1.2599,0.101,1.159
2006-11-22,1.2682,0.0874,1.1808
2006-11-24,1.2817,0.0807,1.201
2006-11-27,1.1445,-0.0452,1.1897
2006-11-28,1.0766,-0.0905,1.1671
2006-11-29,1.0534,-0.0909,1.1444
2006-11-30,1.0623,-0.0656,1.128
2006-12-01,0.9416,-0.1491,1.0907
2006-12-04,0.9511,-0.1117,1.0628
2006-12-05,0.9174,-0.1163,1.0337
2006-12-06,0.8765,-0.1257,1.0022
2006-12-07,0.7643,-0.1903,0.9547
2006-12-08,0.6581,-0.2372,0.8954
2006-12-11,0.6161,-0.2234,0.8395
2006-12-12,0.5466,-0.2343,0.7809
2006-12-13,0.5195,-0.2092,0.7286
2006-12-14,0.5433,-0.1482,0.6916
2006-12-15,0.6077,-0.0671,0.6748
2006-12-18,0.7031,0.0226,0.6805
2006-12-19,0.8136,0.1065,0.7071
2006-12-20,0.8559,0.119,0.7368
2006-12-21,0.8529,0.0928,0.7601
2006-12-22,0.7691,0.0072,0.7619
2006-12-26,0.6938,-0.0544,0.7482
2006-12-27,0.666,-0.0658,0.7318
2006-12-28,0.6151,-0.0933,0.7085
2006-12-29,0.5499,-0.1268,0.6768
2007-01-03,0.4183,-0.2067,0.6251
2007-01-04,0.2969,-0.2625,0.5594
2007-01-05,0.019,-0.4324,0.4513
2007-01-08,-0.1791,-0.5044,0.3253
2007-01-09,-0.3849,-0.5681,0.1832
2007-01-10,-0.4109,-0.4753,0.0644
2007-01-11,-0.437,-0.4011,-0.0359
2007-01-12,-0.415,-0.3033,-0.1117
2007-01-16,-0.3882,-0.2212,-0.167
2007-01-17,-0.4218,-0.2038,-0.218
2007-01-18,-0.6715,-0.3628,-0.3087
2007-01-19,-0.8443,-0.4285,-0.4158
2007-01-22,-0.9701,-0.4434,-0.5266
2007-01-23,-1.0568,-0.4241,-0.6327
2007-01-24,-1.0337,-0.3208,-0.7129
2007-01-25,-1.0955,-0.3061,-0.7894
2007-01-26,-1.1522,-0.2903,-0.862
2007-01-29,-1.2864,-0.3396,-0.9469
2007-01-30,-1.3307,-0.307,-1.0236
2007-01-31,-1.3589,-0.2682,-1.0907
2007-02-01,-1.3345,-0.195,-1.1394
2007-02-02,-1.2355,-0.0768,-1.1587
2007-02-05,-1.1024,0.045,-1.1474
2007-02-06,-0.8938,0.2029,-1.0967
2007-02-07,-0.6157,0.3848,-1.0005
2007-02-08,-0.4267,0.4591,-0.8857
2007-02-09,-0.4117,0.3792,-0.7909
2007-02-12,-0.3379,0.3624,-0.7003
2007-02-13,-0.2259,0.3795,-0.6054
2007-02-14,-0.1715,0.3471,-0.5186
2007-02-15,-0.111,0.3261,-0.4371
2007-02-16,-0.1445,0.2341,-0.3786
2007-02-20,-0.1459,0.1861,-0.3321
2007-02-21,-0.1845,0.118,-0.3025
2007-02-22,-0.1959,0.0854,-0.2812
2007-02-23,-0.2089,0.0578,-0.2667
2007-02-26,-0.2566,0.0081,-0.2647
2007-02-27,-0.3685,-0.083,-0.2855
2007-02-28,-0.4663,-0.1446,-0.3216
2007-03-01,-0.5679,-0.197,-0.3709
2007-03-02,-0.7088,-0.2704,-0.4385
2007-03-05,-0.8916,-0.3625,-0.5291
2007-03-06,-0.8892,-0.2881,-0.6011
2007-03-07,-0.9457,-0.2757,-0.67
2007-03-08,-0.882,-0.1695,-0.7124
2007-03-09,-0.8467,-0.1074,-0.7393
2007-03-12,-0.8237,-0.0676,-0.7562
2007-03-13,-0.8985,-0.1139,-0.7846
2007-03-14,-0.958,-0.1387,-0.8193
2007-03-15,-1.0168,-0.158,-0.8588
2007-03-16,-1.0729,-0.1712,-0.9016
2007-03-19,-1.0934,-0.1534,-0.94
2007-03-20,-1.1081,-0.1345,-0.9736
2007-03-21,-0.9779,-0.0034,-0.9745
2007-03-22,-0.812,0.13,-0.942
2007-03-23,-0.6999,0.1936,-0.8936
2007-03-26,-0.5993,0.2354,-0.8347
2007-03-27,-0.5592,0.2204,-0.7796
2007-03-28,-0.5668,0.1702,-0.737
2007-03-29,-0.607,0.104,-0.711
2007-03-30,-0.6252,0.0687,-0.6939
2007-04-02,-0.6348,0.0473,-0.6821
2007-04-03,-0.6438,0.0306,-0.6744
2007-04-04,-0.6483,0.0209,-0.6692
2007-04-05,-0.4593,0.1679,-0.6272
2007-04-09,-0.3508,0.2212,-0.5719
2007-04-10,-0.2864,0.2284,-0.5148
2007-04-11,-0.2758,0.1912,-0.467
2007-04-12,-0.1974,0.2157,-0.4131
2007-04-13,-0.1137,0.2395,-0.3532
2007-04-16,-0.0596,0.2349,-0.2945
2007-04-17,0.0066,0.2408,-0.2343
2007-04-18,0.0886,0.2583,-0.1697
2007-04-19,0.1863,0.2848,-0.0985
2007-04-20,0.2901,0.3109,-0.0208
2007-04-23,0.3267,0.278,0.0487
2007-04-24,0.4458,0.3177,0.1281
2007-04-25,0.5787,0.3604,0.2182
2007-04-26,0.7089,0.3925,0.3164
2007-04-27,0.7669,0.3605,0.4065
2007-04-30,0.7893,0.3063,0.483
2007-05-01,0.8258,0.2742,0.5516
2007-05-02,0.8138,0.2098,0.604
2007-05-03,0.8446,0.1925,0.6522
2007-05-04,0.8783,0.1809,0.6974
2007-05-07,0.8412,0.1151,0.7262
2007-05-08,0.8225,0.0771,0.7454
2007-05-09,0.8105,0.052,0.7584
2007-05-10,0.7423,-0.0129,0.7552
2007-05-11,0.8656,0.0883,0.7773
2007-05-14,0.9243,0.1176,0.8067
2007-05-15,0.9351,0.1027,0.8324
